scenario,role,action,skill,policy_probability,pure_action_value,equilibrium_state_value,state_value
time_active,NTP,"NTP(なし,thumb=1)",なし,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
time_active,NTP,"NTP(なし,thumb=2)",なし,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
time_active,NTP,"NTP(カウンター,thumb=0)",カウンター,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000
time_active,NTP,"NTP(カウンター,thumb=1)",カウンター,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000
time_active,NTP,"NTP(カウンター,thumb=2)",カウンター,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000
time_active,NTP,"NTP(ブロック,thumb=0)",ブロック,1.000000000000,0.000000000000,-0.000000000000,-0.000000000000
time_active,NTP,"NTP(ブロック,thumb=1)",ブロック,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000
time_active,NTP,"NTP(ブロック,thumb=2)",ブロック,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000
time_active,TP_SKILL_MASS,ガード,ガード,0.000000000000,,-0.000000000000,-0.000000000000
time_active,TP_SKILL_MASS,クイック,クイック,0.863636363636,,-0.000000000000,-0.000000000000
time_active,TP_SKILL_MASS,スキップ,スキップ,0.000000000000,,-0.000000000000,-0.000000000000
time_active,TP_SKILL_MASS,セメント,セメント,0.000000000000,,-0.000000000000,-0.000000000000
time_active,TP_SKILL_MASS,チャージ,チャージ,0.000000000000,,-0.000000000000,-0.000000000000
time_active,TP_SKILL_MASS,フェイント,フェイント,0.051818181818,,-0.000000000000,-0.000000000000
time_active,TP_SKILL_MASS,フラッシュ,フラッシュ,0.000000000000,,-0.000000000000,-0.000000000000
time_active,TP_SKILL_MASS,ロック,ロック,0.000000000000,,-0.000000000000,-0.000000000000
time_active,TP_SKILL_MASS,数字,数字,0.084545454545,,-0.000000000000,-0.000000000000
